"Plot Title: 20574421_VAUL_2"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Abs Pres Barom., kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Water Level, meters (LGR S/N: null)"
570,05/16/21 03:15:00 PM,,,98.409,
571,05/16/21 03:30:00 PM,,,98.402,
572,05/16/21 03:45:00 PM,,,98.405,
573,05/16/21 04:00:00 PM,,,98.424,
574,05/16/21 04:15:00 PM,,,98.424,
575,05/16/21 04:30:00 PM,,,98.480,
576,05/16/21 04:45:00 PM,,,98.569,
577,05/16/21 05:00:00 PM,,,98.568,
578,05/16/21 05:15:00 PM,,,98.567,
579,05/16/21 05:30:00 PM,,,98.517,
580,05/16/21 05:45:00 PM,,,98.558,
581,05/16/21 06:00:00 PM,,,98.537,
582,05/16/21 06:15:00 PM,,,98.517,
583,05/16/21 06:30:00 PM,,,98.481,
584,05/16/21 06:45:00 PM,,,98.491,
585,05/16/21 07:00:00 PM,,,98.499,
586,05/16/21 07:15:00 PM,,,98.504,
587,05/16/21 07:30:00 PM,,,98.516,
588,05/16/21 07:45:00 PM,,,98.529,
589,05/16/21 08:00:00 PM,,,98.543,
590,05/16/21 08:15:00 PM,,,98.524,
591,05/16/21 08:30:00 PM,,,98.547,
592,05/16/21 08:45:00 PM,,,98.552,
593,05/16/21 09:00:00 PM,,,98.555,
594,05/16/21 09:15:00 PM,,,98.544,
595,05/16/21 09:30:00 PM,,,98.543,
596,05/16/21 09:45:00 PM,,,98.564,
597,05/16/21 10:00:00 PM,,,98.578,
598,05/16/21 10:15:00 PM,,,98.583,
599,05/16/21 10:30:00 PM,,,98.595,
600,05/16/21 10:45:00 PM,,,98.608,
601,05/16/21 11:00:00 PM,,,98.633,
602,05/16/21 11:15:00 PM,,,98.626,
603,05/16/21 11:30:00 PM,,,98.682,
604,05/16/21 11:45:00 PM,,,98.671,
605,05/17/21 12:00:00 AM,,,98.669,
606,05/17/21 12:15:00 AM,,,98.689,
607,05/17/21 12:30:00 AM,,,98.692,
608,05/17/21 12:45:00 AM,,,98.705,
609,05/17/21 01:00:00 AM,,,98.707,
610,05/17/21 01:15:00 AM,,,98.740,
611,05/17/21 01:30:00 AM,,,98.742,
612,05/17/21 01:45:00 AM,,,98.753,
613,05/17/21 02:00:00 AM,,,98.765,
614,05/17/21 02:15:00 AM,,,98.765,
615,05/17/21 02:30:00 AM,,,98.787,
616,05/17/21 02:45:00 AM,,,98.799,
617,05/17/21 03:00:00 AM,,,98.811,
618,05/17/21 03:15:00 AM,,,98.833,
619,05/17/21 03:30:00 AM,,,98.823,
620,05/17/21 03:45:00 AM,,,98.845,
621,05/17/21 04:00:00 AM,,,98.856,
622,05/17/21 04:15:00 AM,,,98.866,
623,05/17/21 04:30:00 AM,,,98.866,
624,05/17/21 04:45:00 AM,,,98.886,
625,05/17/21 05:00:00 AM,,,98.926,
626,05/17/21 05:15:00 AM,,,98.903,
627,05/17/21 05:30:00 AM,,,98.914,
628,05/17/21 05:45:00 AM,,,98.903,
629,05/17/21 06:00:00 AM,,,98.924,
630,05/17/21 06:15:00 AM,,,98.934,
631,05/17/21 06:30:00 AM,,,98.944,
632,05/17/21 06:45:00 AM,,,98.933,
633,05/17/21 07:00:00 AM,,,98.904,
634,05/17/21 07:15:00 AM,,,98.909,
635,05/17/21 07:30:00 AM,,,98.925,
636,05/17/21 07:45:00 AM,,,98.846,
637,05/17/21 08:00:00 AM,,,98.877,
638,05/17/21 08:15:00 AM,,,98.900,
639,05/17/21 08:30:00 AM,,,98.849,
640,05/17/21 08:45:00 AM,,,98.887,
641,05/17/21 09:00:00 AM,,,98.927,
642,05/17/21 09:15:00 AM,,,98.912,
643,05/17/21 09:30:00 AM,,,98.916,
644,05/17/21 09:45:00 AM,,,98.908,
645,05/17/21 10:00:00 AM,,,98.896,
646,05/17/21 10:15:00 AM,,,98.910,
647,05/17/21 10:30:00 AM,,,98.924,
648,05/17/21 10:45:00 AM,,,98.885,
649,05/17/21 11:00:00 AM,,,98.910,
650,05/17/21 11:15:00 AM,,,98.871,
651,05/17/21 11:30:00 AM,,,98.868,
652,05/17/21 11:45:00 AM,,,98.866,
653,05/17/21 12:00:00 PM,,,98.863,
654,05/17/21 12:15:00 PM,,,98.819,
655,05/17/21 12:30:00 PM,,,98.819,
656,05/17/21 12:45:00 PM,,,98.821,
657,05/17/21 01:00:00 PM,,,98.930,
658,05/17/21 01:15:00 PM,,,98.896,
659,05/17/21 01:30:00 PM,,,98.876,
660,05/17/21 01:45:00 PM,,,98.811,
661,05/17/21 02:00:00 PM,,,98.833,
662,05/17/21 02:15:00 PM,,,98.803,
663,05/17/21 02:30:00 PM,,,98.804,
664,05/17/21 02:45:00 PM,,,98.781,
665,05/17/21 03:00:00 PM,,,98.787,
666,05/17/21 03:15:00 PM,,,98.797,
667,05/17/21 03:30:00 PM,,,98.767,
668,05/17/21 03:45:00 PM,,,98.754,
669,05/17/21 04:00:00 PM,,,98.787,
670,05/17/21 04:15:00 PM,,,98.768,
671,05/17/21 04:30:00 PM,,,98.697,
672,05/17/21 04:45:00 PM,,,98.711,
673,05/17/21 05:00:00 PM,,,98.725,
674,05/17/21 05:15:00 PM,,,98.718,
675,05/17/21 05:30:00 PM,,,98.693,
676,05/17/21 05:45:00 PM,,,98.718,
677,05/17/21 06:00:00 PM,,,98.693,
678,05/17/21 06:15:00 PM,,,98.743,
679,05/17/21 06:30:00 PM,,,98.742,
680,05/17/21 06:45:00 PM,,,98.779,
681,05/17/21 07:00:00 PM,,,98.775,
682,05/17/21 07:15:00 PM,,,98.765,
683,05/17/21 07:30:00 PM,,,98.754,
684,05/17/21 07:45:00 PM,,,98.771,
685,05/17/21 08:00:00 PM,,,98.789,
686,05/17/21 08:15:00 PM,,,98.784,
687,05/17/21 08:30:00 PM,,,98.784,
688,05/17/21 08:45:00 PM,,,98.806,
689,05/17/21 09:00:00 PM,,,98.809,
690,05/17/21 09:15:00 PM,,,98.820,
691,05/17/21 09:30:00 PM,,,98.813,
692,05/17/21 09:45:00 PM,,,98.857,
693,05/17/21 10:00:00 PM,,,98.889,
694,05/17/21 10:15:00 PM,,,98.905,
695,05/17/21 10:30:00 PM,,,98.935,
696,05/17/21 10:45:00 PM,,,98.953,
697,05/17/21 11:00:00 PM,,,98.958,
698,05/17/21 11:15:00 PM,,,98.971,
699,05/17/21 11:30:00 PM,,,98.983,
700,05/17/21 11:45:00 PM,,,98.994,
701,05/18/21 12:00:00 AM,,,98.995,
702,05/18/21 12:15:00 AM,,,99.038,
703,05/18/21 12:30:00 AM,,,99.038,
704,05/18/21 12:45:00 AM,,,99.048,
705,05/18/21 01:00:00 AM,,,99.079,
706,05/18/21 01:15:00 AM,,,99.088,
707,05/18/21 01:30:00 AM,,,99.097,
708,05/18/21 01:45:00 AM,,,99.118,
709,05/18/21 02:00:00 AM,,,99.118,
710,05/18/21 02:15:00 AM,,,99.117,
711,05/18/21 02:30:00 AM,,,99.128,
712,05/18/21 02:45:00 AM,,,99.129,
713,05/18/21 03:00:00 AM,,,99.151,
714,05/18/21 03:15:00 AM,,,99.171,
715,05/18/21 03:30:00 AM,,,99.171,
716,05/18/21 03:45:00 AM,,,99.172,
717,05/18/21 04:00:00 AM,,,99.204,
718,05/18/21 04:15:00 AM,,,99.204,
719,05/18/21 04:30:00 AM,,,99.203,
720,05/18/21 04:45:00 AM,,,99.244,
721,05/18/21 05:00:00 AM,,,99.252,
722,05/18/21 05:15:00 AM,,,99.261,
723,05/18/21 05:30:00 AM,,,99.282,
724,05/18/21 05:45:00 AM,,,99.290,
725,05/18/21 06:00:00 AM,,,99.298,
726,05/18/21 06:15:00 AM,,,99.298,
727,05/18/21 06:30:00 AM,,,99.302,
728,05/18/21 06:45:00 AM,,,99.288,
729,05/18/21 07:00:00 AM,,,99.292,
730,05/18/21 07:15:00 AM,,,99.274,
731,05/18/21 07:30:00 AM,,,99.271,
732,05/18/21 07:45:00 AM,,,99.261,
733,05/18/21 08:00:00 AM,,,99.293,
734,05/18/21 08:15:00 AM,,,99.281,
735,05/18/21 08:30:00 AM,,,99.292,
736,05/18/21 08:45:00 AM,,,99.279,
737,05/18/21 09:00:00 AM,,,99.294,
738,05/18/21 09:15:00 AM,,,99.294,
739,05/18/21 09:30:00 AM,,,99.284,
740,05/18/21 09:45:00 AM,,,99.269,
741,05/18/21 10:00:00 AM,,,99.264,
742,05/18/21 10:15:00 AM,,,99.272,
743,05/18/21 10:30:00 AM,,,99.247,
744,05/18/21 10:45:00 AM,,,99.213,
745,05/18/21 11:00:00 AM,,,99.240,
746,05/18/21 11:15:00 AM,,,99.256,
747,05/18/21 11:30:00 AM,,,99.230,
748,05/18/21 11:45:00 AM,,,99.209,
749,05/18/21 12:00:00 PM,,,99.193,
750,05/18/21 12:15:00 PM,,,99.169,
751,05/18/21 12:30:00 PM,,,99.207,
752,05/18/21 12:45:00 PM,,,99.213,
753,05/18/21 01:00:00 PM,,,99.207,
754,05/18/21 01:15:00 PM,,,99.188,
755,05/18/21 01:30:00 PM,,,99.188,
756,05/18/21 01:45:00 PM,,,99.200,
757,05/18/21 02:00:00 PM,,,99.186,
758,05/18/21 02:15:00 PM,,,99.193,
759,05/18/21 02:30:00 PM,,,99.155,
760,05/18/21 02:45:00 PM,,,99.178,
761,05/18/21 03:00:00 PM,,,99.141,
762,05/18/21 03:15:00 PM,,,99.148,
763,05/18/21 03:30:00 PM,,,99.161,
764,05/18/21 03:45:00 PM,,,99.144,
765,05/18/21 04:00:00 PM,,,99.125,
766,05/18/21 04:15:00 PM,,,99.106,
767,05/18/21 04:30:00 PM,,,99.113,
768,05/18/21 04:45:00 PM,,,99.148,
769,05/18/21 05:00:00 PM,,,99.131,
770,05/18/21 05:15:00 PM,,,99.122,
771,05/18/21 05:30:00 PM,,,99.123,
772,05/18/21 05:45:00 PM,,,99.109,
773,05/18/21 06:00:00 PM,,,99.113,
774,05/18/21 06:15:00 PM,,,99.110,
775,05/18/21 06:30:00 PM,,,99.117,
776,05/18/21 06:45:00 PM,,,99.113,
777,05/18/21 07:00:00 PM,,,99.114,
778,05/18/21 07:15:00 PM,,,99.107,
779,05/18/21 07:30:00 PM,,,99.092,
780,05/18/21 07:45:00 PM,,,99.092,
781,05/18/21 08:00:00 PM,,,99.102,
782,05/18/21 08:15:00 PM,,,99.105,
783,05/18/21 08:30:00 PM,,,99.112,
784,05/18/21 08:45:00 PM,,,99.117,
785,05/18/21 09:00:00 PM,,,99.133,
786,05/18/21 09:15:00 PM,,,99.121,
787,05/18/21 09:30:00 PM,,,99.143,
788,05/18/21 09:45:00 PM,,,99.151,
789,05/18/21 10:00:00 PM,,,99.152,
790,05/18/21 10:15:00 PM,,,99.154,
791,05/18/21 10:30:00 PM,,,99.172,
792,05/18/21 10:45:00 PM,,,99.181,
793,05/18/21 11:00:00 PM,,,99.168,
794,05/18/21 11:15:00 PM,,,99.195,
795,05/18/21 11:30:00 PM,,,99.187,
796,05/18/21 11:45:00 PM,,,99.166,
797,05/19/21 12:00:00 AM,,,99.181,
798,05/19/21 12:15:00 AM,,,99.163,
799,05/19/21 12:30:00 AM,,,99.175,
800,05/19/21 12:45:00 AM,,,99.212,
801,05/19/21 01:00:00 AM,,,99.226,
802,05/19/21 01:15:00 AM,,,99.217,
803,05/19/21 01:30:00 AM,,,99.228,
804,05/19/21 01:45:00 AM,,,99.236,
805,05/19/21 02:00:00 AM,,,99.217,
806,05/19/21 02:15:00 AM,,,99.208,
807,05/19/21 02:30:00 AM,,,99.219,
808,05/19/21 02:45:00 AM,,,99.268,
809,05/19/21 03:00:00 AM,,,99.311,
810,05/19/21 03:15:00 AM,,,99.323,
811,05/19/21 03:30:00 AM,,,99.303,
812,05/19/21 03:45:00 AM,,,99.325,
813,05/19/21 04:00:00 AM,,,99.315,
814,05/19/21 04:15:00 AM,,,99.305,
815,05/19/21 04:30:00 AM,,,99.317,
816,05/19/21 04:45:00 AM,,,99.306,
817,05/19/21 05:00:00 AM,,,99.339,
818,05/19/21 05:15:00 AM,,,99.316,
819,05/19/21 05:30:00 AM,,,99.297,
820,05/19/21 05:45:00 AM,,,99.313,
821,05/19/21 06:00:00 AM,,,99.341,
822,05/19/21 06:15:00 AM,,,99.363,
823,05/19/21 06:30:00 AM,,,99.346,
824,05/19/21 06:45:00 AM,,,99.341,
825,05/19/21 07:00:00 AM,,,99.371,
826,05/19/21 07:15:00 AM,,,99.358,
827,05/19/21 07:30:00 AM,,,99.388,
828,05/19/21 07:45:00 AM,,,99.368,
829,05/19/21 08:00:00 AM,,,99.356,
830,05/19/21 08:15:00 AM,,,99.345,
831,05/19/21 08:30:00 AM,,,99.366,
832,05/19/21 08:45:00 AM,,,99.363,
833,05/19/21 09:00:00 AM,,,99.353,
834,05/19/21 09:15:00 AM,,,99.349,
835,05/19/21 09:30:00 AM,,,99.324,
836,05/19/21 09:45:00 AM,,,99.325,
837,05/19/21 10:00:00 AM,,,99.307,
838,05/19/21 10:15:00 AM,,,99.304,
839,05/19/21 10:30:00 AM,,,99.250,
840,05/19/21 10:45:00 AM,,,99.254,
841,05/19/21 11:00:00 AM,,,99.277,
842,05/19/21 11:15:00 AM,,,99.252,
843,05/19/21 11:30:00 AM,,,99.213,
844,05/19/21 11:45:00 AM,,,99.221,
845,05/19/21 12:00:00 PM,,,99.218,
846,05/19/21 12:15:00 PM,,,99.214,
847,05/19/21 12:30:00 PM,,,99.182,
848,05/19/21 12:45:00 PM,,,99.181,
849,05/19/21 01:00:00 PM,,,99.159,
850,05/19/21 01:15:00 PM,,,99.154,
851,05/19/21 01:30:00 PM,,,99.157,
852,05/19/21 01:45:00 PM,,,99.182,
853,05/19/21 02:00:00 PM,,,99.147,
854,05/19/21 02:15:00 PM,,,99.111,
855,05/19/21 02:30:00 PM,,,99.134,
856,05/19/21 02:45:00 PM,,,99.124,
857,05/19/21 03:00:00 PM,,,99.081,
858,05/19/21 03:15:00 PM,,,99.058,
859,05/19/21 03:30:00 PM,,,99.096,
860,05/19/21 03:45:00 PM,,,99.118,
861,05/19/21 04:00:00 PM,,,99.057,
862,05/19/21 04:15:00 PM,,,99.051,
863,05/19/21 04:30:00 PM,,,98.981,
864,05/19/21 04:45:00 PM,,,99.027,
865,05/19/21 05:00:00 PM,,,98.992,
866,05/19/21 05:15:00 PM,,,98.984,
867,05/19/21 05:30:00 PM,,,98.981,
868,05/19/21 05:45:00 PM,,,98.966,
869,05/19/21 06:00:00 PM,,,98.984,
870,05/19/21 06:15:00 PM,,,98.952,
871,05/19/21 06:30:00 PM,,,98.933,
872,05/19/21 06:45:00 PM,,,98.948,
873,05/19/21 07:00:00 PM,,,98.934,
874,05/19/21 07:15:00 PM,,,98.930,
875,05/19/21 07:30:00 PM,,,98.926,
876,05/19/21 07:45:00 PM,,,98.922,
877,05/19/21 08:00:00 PM,,,98.912,
878,05/19/21 08:15:00 PM,,,98.902,
879,05/19/21 08:30:00 PM,,,98.916,
880,05/19/21 08:45:00 PM,,,98.923,
881,05/19/21 09:00:00 PM,,,98.939,
882,05/19/21 09:15:00 PM,,,98.957,
883,05/19/21 09:30:00 PM,,,98.977,
884,05/19/21 09:45:00 PM,,,98.994,
885,05/19/21 10:00:00 PM,,,98.993,
886,05/19/21 10:15:00 PM,,,98.998,
887,05/19/21 10:30:00 PM,,,99.007,
888,05/19/21 10:45:00 PM,,,99.024,
889,05/19/21 11:00:00 PM,,,99.037,
890,05/19/21 11:15:00 PM,,,99.049,
891,05/19/21 11:30:00 PM,,,99.027,
892,05/19/21 11:45:00 PM,,,99.027,
893,05/20/21 12:00:00 AM,,,99.038,
894,05/20/21 12:15:00 AM,,,99.037,
895,05/20/21 12:30:00 AM,,,99.055,
896,05/20/21 12:45:00 AM,,,99.071,
897,05/20/21 01:00:00 AM,,,99.064,
898,05/20/21 01:15:00 AM,,,99.078,
899,05/20/21 01:30:00 AM,,,99.069,
900,05/20/21 01:45:00 AM,,,99.085,
901,05/20/21 02:00:00 AM,,,99.089,
902,05/20/21 02:15:00 AM,,,99.095,
903,05/20/21 02:30:00 AM,,,99.080,
904,05/20/21 02:45:00 AM,,,99.109,
905,05/20/21 03:00:00 AM,,,99.096,
906,05/20/21 03:15:00 AM,,,99.112,
907,05/20/21 03:30:00 AM,,,99.099,
908,05/20/21 03:45:00 AM,,,99.104,
909,05/20/21 04:00:00 AM,,,99.090,
910,05/20/21 04:15:00 AM,,,99.112,
911,05/20/21 04:30:00 AM,,,99.095,
912,05/20/21 04:45:00 AM,,,99.095,
913,05/20/21 05:00:00 AM,,,99.095,
914,05/20/21 05:15:00 AM,,,99.105,
915,05/20/21 05:30:00 AM,,,99.087,
916,05/20/21 05:45:00 AM,,,99.075,
917,05/20/21 06:00:00 AM,,,99.072,
918,05/20/21 06:15:00 AM,,,99.070,
919,05/20/21 06:30:00 AM,,,99.050,
920,05/20/21 06:45:00 AM,,,99.030,
921,05/20/21 07:00:00 AM,,,99.035,
922,05/20/21 07:15:00 AM,,,98.995,
923,05/20/21 07:30:00 AM,,,99.019,
924,05/20/21 07:45:00 AM,,,98.946,
925,05/20/21 08:00:00 AM,,,98.993,
926,05/20/21 08:15:00 AM,,,98.945,
927,05/20/21 08:30:00 AM,,,98.894,
928,05/20/21 08:45:00 AM,,,98.846,
929,05/20/21 09:00:00 AM,,,98.833,
930,05/20/21 09:15:00 AM,,,98.836,
931,05/20/21 09:30:00 AM,,,98.790,
932,05/20/21 09:45:00 AM,,,98.773,
933,05/20/21 10:00:00 AM,,,98.764,
934,05/20/21 10:15:00 AM,,,98.729,
935,05/20/21 10:30:00 AM,,,98.726,
936,05/20/21 10:45:00 AM,,,98.732,
937,05/20/21 11:00:00 AM,,,98.741,
938,05/20/21 11:15:00 AM,,,98.694,
939,05/20/21 11:30:00 AM,,,98.690,
940,05/20/21 11:45:00 AM,,,98.678,
941,05/20/21 12:00:00 PM,,,98.668,
942,05/20/21 12:15:00 PM,,,98.643,
943,05/20/21 12:30:00 PM,,,98.640,
944,05/20/21 12:45:00 PM,,,98.631,
945,05/20/21 01:00:00 PM,,,98.598,
946,05/20/21 01:15:00 PM,,,98.603,
947,05/20/21 01:30:00 PM,,,98.595,
948,05/20/21 01:45:00 PM,,,98.605,
949,05/20/21 02:00:00 PM,,,98.539,
950,05/20/21 02:15:00 PM,,,98.512,
951,05/20/21 02:30:00 PM,,,98.557,
952,05/20/21 02:45:00 PM,,,98.541,
953,05/20/21 03:00:00 PM,,,98.507,
954,05/20/21 03:15:00 PM,,,98.477,
955,05/20/21 03:30:00 PM,,,98.482,
956,05/20/21 03:45:00 PM,,,98.463,
957,05/20/21 04:00:00 PM,,,98.437,
958,05/20/21 04:15:00 PM,,,98.391,
959,05/20/21 04:30:00 PM,,,98.382,
960,05/20/21 04:45:00 PM,,,98.381,
961,05/20/21 05:00:00 PM,,,98.340,
962,05/20/21 05:15:00 PM,,,98.328,
963,05/20/21 05:30:00 PM,,,98.310,
964,05/20/21 05:45:00 PM,,,98.289,
965,05/20/21 06:00:00 PM,,,98.286,
966,05/20/21 06:15:00 PM,,,98.259,
967,05/20/21 06:30:00 PM,,,98.252,
968,05/20/21 06:45:00 PM,,,98.238,
969,05/20/21 07:00:00 PM,,,98.219,
970,05/20/21 07:15:00 PM,,,98.206,
971,05/20/21 07:30:00 PM,,,98.193,
972,05/20/21 07:45:00 PM,,,98.204,
973,05/20/21 08:00:00 PM,,,98.204,
974,05/20/21 08:15:00 PM,,,98.141,
975,05/20/21 08:30:00 PM,,,98.145,
976,05/20/21 08:45:00 PM,,,98.148,
977,05/20/21 09:00:00 PM,,,98.154,
978,05/20/21 09:15:00 PM,,,98.139,
979,05/20/21 09:30:00 PM,,,98.166,
980,05/20/21 09:45:00 PM,,,98.155,
981,05/20/21 10:00:00 PM,,,98.143,
982,05/20/21 10:15:00 PM,,,98.149,
983,05/20/21 10:30:00 PM,,,98.130,
984,05/20/21 10:45:00 PM,,,98.136,
985,05/20/21 11:00:00 PM,,,98.122,
986,05/20/21 11:15:00 PM,,,98.119,
987,05/20/21 11:30:00 PM,,,98.124,
988,05/20/21 11:45:00 PM,,,98.150,
989,05/21/21 12:00:00 AM,,,98.135,
990,05/21/21 12:15:00 AM,,,98.126,
991,05/21/21 12:30:00 AM,,,98.131,
992,05/21/21 12:45:00 AM,,,98.155,
993,05/21/21 01:00:00 AM,,,98.136,
994,05/21/21 01:15:00 AM,,,98.148,
995,05/21/21 01:30:00 AM,,,98.137,
996,05/21/21 01:45:00 AM,,,98.115,
997,05/21/21 02:00:00 AM,,,98.115,
998,05/21/21 02:15:00 AM,,,98.093,
999,05/21/21 02:30:00 AM,,,98.103,
1000,05/21/21 02:45:00 AM,,,98.102,
1001,05/21/21 03:00:00 AM,,,98.079,
1002,05/21/21 03:15:00 AM,,,98.067,
1003,05/21/21 03:30:00 AM,,,98.044,
1004,05/21/21 03:45:00 AM,,,98.029,
1005,05/21/21 04:00:00 AM,,,98.027,
1006,05/21/21 04:15:00 AM,,,98.024,
1007,05/21/21 04:30:00 AM,,,98.012,
1008,05/21/21 04:45:00 AM,,,97.993,
1009,05/21/21 05:00:00 AM,,,98.005,
1010,05/21/21 05:15:00 AM,,,97.996,
1011,05/21/21 05:30:00 AM,,,97.998,
1012,05/21/21 05:45:00 AM,,,98.000,
1013,05/21/21 06:00:00 AM,,,97.989,
1014,05/21/21 06:15:00 AM,,,97.958,
1015,05/21/21 06:30:00 AM,,,97.942,
1016,05/21/21 06:45:00 AM,,,97.912,
1017,05/21/21 07:00:00 AM,,,97.922,
1018,05/21/21 07:15:00 AM,,,97.906,
1019,05/21/21 07:30:00 AM,,,97.907,
1020,05/21/21 07:45:00 AM,,,97.918,
1021,05/21/21 08:00:00 AM,,,97.904,
1022,05/21/21 08:15:00 AM,,,97.893,
1023,05/21/21 08:30:00 AM,,,97.889,
1024,05/21/21 08:45:00 AM,,,97.884,
1025,05/21/21 09:00:00 AM,,,97.880,
1026,05/21/21 09:15:00 AM,,,97.875,
1027,05/21/21 09:30:00 AM,,,97.907,
1028,05/21/21 09:45:00 AM,,,97.918,
1029,05/21/21 10:00:00 AM,,,97.915,
1030,05/21/21 10:15:00 AM,,,97.910,
1031,05/21/21 10:30:00 AM,,,97.913,
1032,05/21/21 10:45:00 AM,,,97.912,
1033,05/21/21 11:00:00 AM,,,97.911,
1034,05/21/21 11:15:00 AM,,,97.909,
1035,05/21/21 11:30:00 AM,,,97.912,
1036,05/21/21 11:45:00 AM,,,97.906,
1037,05/21/21 12:00:00 PM,,,97.913,
1038,05/21/21 12:15:00 PM,,,97.913,
1039,05/21/21 12:30:00 PM,,,97.935,
1040,05/21/21 12:45:00 PM,,,97.949,
1041,05/21/21 01:00:00 PM,,,97.970,
1042,05/21/21 01:15:00 PM,,,97.966,
1043,05/21/21 01:30:00 PM,,,97.992,
1044,05/21/21 01:45:00 PM,,,97.985,
1045,05/21/21 02:00:00 PM,,,97.974,
1046,05/21/21 02:15:00 PM,,,97.960,
1047,05/21/21 02:30:00 PM,,,97.953,
1048,05/21/21 02:45:00 PM,,,97.956,
1049,05/21/21 03:00:00 PM,,,97.949,
1050,05/21/21 03:15:00 PM,,,97.942,
1051,05/21/21 03:30:00 PM,,,97.935,
1052,05/21/21 03:45:00 PM,,,97.946,
1053,05/21/21 04:00:00 PM,,,97.939,
1054,05/21/21 04:15:00 PM,,,97.960,
1055,05/21/21 04:30:00 PM,,,97.945,
1056,05/21/21 04:45:00 PM,,,97.946,
1057,05/21/21 05:00:00 PM,,,97.971,
1058,05/21/21 05:15:00 PM,,,97.999,
1059,05/21/21 05:30:00 PM,,,98.014,
1060,05/21/21 05:45:00 PM,,,98.020,
1061,05/21/21 06:00:00 PM,,,98.023,
1062,05/21/21 06:15:00 PM,,,98.032,
1063,05/21/21 06:30:00 PM,,,98.034,
1064,05/21/21 06:45:00 PM,,,98.039,
1065,05/21/21 07:00:00 PM,,,98.063,
1066,05/21/21 07:15:00 PM,,,98.077,
1067,05/21/21 07:30:00 PM,,,98.066,
1068,05/21/21 07:45:00 PM,,,98.074,
1069,05/21/21 08:00:00 PM,,,98.072,
1070,05/21/21 08:15:00 PM,,,98.081,
1071,05/21/21 08:30:00 PM,,,98.087,
1072,05/21/21 08:45:00 PM,,,98.087,
1073,05/21/21 09:00:00 PM,,,98.104,
1074,05/21/21 09:15:00 PM,,,98.120,
1075,05/21/21 09:30:00 PM,,,98.131,
1076,05/21/21 09:45:00 PM,,,98.143,
1077,05/21/21 10:00:00 PM,,,98.164,
1078,05/21/21 10:15:00 PM,,,98.152,
1079,05/21/21 10:30:00 PM,,,98.177,
1080,05/21/21 10:45:00 PM,,,98.197,
1081,05/21/21 11:00:00 PM,,,98.217,
1082,05/21/21 11:15:00 PM,,,98.248,
1083,05/21/21 11:30:00 PM,,,98.237,
1084,05/21/21 11:45:00 PM,,,98.265,
1085,05/22/21 12:00:00 AM,,,98.294,
1086,05/22/21 12:15:00 AM,,,98.334,
1087,05/22/21 12:30:00 AM,,,98.363,
1088,05/22/21 12:45:00 AM,,,98.367,
1089,05/22/21 01:00:00 AM,,,98.391,
1090,05/22/21 01:15:00 AM,,,98.414,
1091,05/22/21 01:30:00 AM,,,98.414,
1092,05/22/21 01:45:00 AM,,,98.415,
1093,05/22/21 02:00:00 AM,,,98.448,
1094,05/22/21 02:15:00 AM,,,98.480,
1095,05/22/21 02:30:00 AM,,,98.500,
1096,05/22/21 02:45:00 AM,,,98.532,
1097,05/22/21 03:00:00 AM,,,98.552,
1098,05/22/21 03:15:00 AM,,,98.560,
1099,05/22/21 03:30:00 AM,,,98.590,
1100,05/22/21 03:45:00 AM,,,98.609,
1101,05/22/21 04:00:00 AM,,,98.618,
1102,05/22/21 04:15:00 AM,,,98.649,
1103,05/22/21 04:30:00 AM,,,98.670,
1104,05/22/21 04:45:00 AM,,,98.690,
1105,05/22/21 05:00:00 AM,,,98.712,
1106,05/22/21 05:15:00 AM,,,98.724,
1107,05/22/21 05:30:00 AM,,,98.729,
1108,05/22/21 05:45:00 AM,,,98.724,
1109,05/22/21 06:00:00 AM,,,98.748,
1110,05/22/21 06:15:00 AM,,,98.748,
1111,05/22/21 06:30:00 AM,,,98.780,
1112,05/22/21 06:45:00 AM,,,98.799,
1113,05/22/21 07:00:00 AM,,,98.818,
1114,05/22/21 07:15:00 AM,,,98.815,
1115,05/22/21 07:30:00 AM,,,98.829,
1116,05/22/21 07:45:00 AM,,,98.843,
1117,05/22/21 08:00:00 AM,,,98.862,
1118,05/22/21 08:15:00 AM,,,98.874,
1119,05/22/21 08:30:00 AM,,,98.894,
1120,05/22/21 08:45:00 AM,,,98.906,
1121,05/22/21 09:00:00 AM,,,98.939,
1122,05/22/21 09:15:00 AM,,,98.936,
1123,05/22/21 09:30:00 AM,,,98.968,
1124,05/22/21 09:45:00 AM,,,98.990,
1125,05/22/21 10:00:00 AM,,,98.999,
1126,05/22/21 10:15:00 AM,,,99.008,
1127,05/22/21 10:30:00 AM,,,99.051,
1128,05/22/21 10:45:00 AM,,,99.048,
1129,05/22/21 11:00:00 AM,,,99.071,
1130,05/22/21 11:15:00 AM,,,99.079,
1131,05/22/21 11:30:00 AM,,,99.108,
1132,05/22/21 11:45:00 AM,,,99.113,
1133,05/22/21 12:00:00 PM,,,99.128,
1134,05/22/21 12:15:00 PM,,,99.154,
1135,05/22/21 12:30:00 PM,,,99.175,
1136,05/22/21 12:45:00 PM,,,99.175,
1137,05/22/21 01:00:00 PM,,,99.198,
1138,05/22/21 01:15:00 PM,,,99.210,
1139,05/22/21 01:30:00 PM,,,99.212,
